uri,sourcetable,id_value,id_uri,value,src_table
entities/Sa8tYft,TakedaUSCAM,19355552,entities/Sa8tYft/attributes/Identifiers/1a5zot1rJ,0001AB001188151,TakedaUSCAM
entities/1BnCQtUt,TakedaUSCAM,31513200,entities/1BnCQtUt/attributes/Identifiers/2qrCPKvzD,0001AB000127264,TakedaUSCAM
entities/19D4Z3Nz,TakedaUSCAM,86046152,entities/19D4Z3Nz/attributes/Identifiers/2FnmwPZCN,0001AB001130264,TakedaUSCAM
entities/bziA4rH,TakedaUSCAM,65560200,entities/bziA4rH/attributes/Identifiers/1OZPKpR9I,0001AB000012155,TakedaUSCAM
entities/P2VotZx,TakedaUSCAM,32955200,entities/P2VotZx/attributes/Identifiers/1BhzwKATe,0001AB000117551,TakedaUSCAM
entities/SZj8b93,TakedaUSCAM,92161200,entities/SZj8b93/attributes/Identifiers/1a5O59eOz,0001AB000015558,TakedaUSCAM
entities/1PcDA3Bv,TakedaUSCAM,66209201,entities/1PcDA3Bv/attributes/Identifiers/34ryf4LSZ,0001AB000012214,TakedaUSCAM
entities/1PcVPjyB,TakedaUSCAM,80234205,entities/1PcVPjyB/attributes/Identifiers/34ss1xFTr,0001AB000149647,TakedaUSCAM
entities/1Pbzkdot,TakedaUSCAM,47303205,entities/1Pbzkdot/attributes/Identifiers/zJRfyLXF,0001AB000897693,TakedaUSCAM
entities/1LLCyevS,TakedaUSCAM,11432638,entities/1LLCyevS/attributes/Identifiers/3PELqyQYc,0001AB001132695,TakedaUSCAM
entities/19DFFD9f,TakedaUSCAM,48723200,entities/19DFFD9f/attributes/Identifiers/2FoJIq9n1,0001AB000015999,TakedaUSCAM
entities/1Pbojve3,TakedaUSCAM,27262204,entities/1Pbojve3/attributes/Identifiers/1432zB63u,0001AB000012068,TakedaUSCAM
entities/NN2aD7k,TakedaUSCAM,90035552,entities/NN2aD7k/attributes/Identifiers/1OZfg8f1I,0001AB000250675,TakedaUSCAM
entities/Y1hbrww,TakedaUSCAM,87112550,entities/Y1hbrww/attributes/Identifiers/142czSYz4,0001AB000345329,TakedaUSCAM
entities/1Pc1suLP,TakedaUSCAM,54981202,entities/1Pc1suLP/attributes/Identifiers/1a6VhxAQ9,0001AB000136631,TakedaUSCAM
entities/1PcD9dcN,TakedaUSCAM,12821402,entities/1PcD9dcN/attributes/Identifiers/34rye79gN,0001AB000048764,TakedaUSCAM
entities/Y1XUMLK,TakedaUSCAM,32204660,entities/Y1XUMLK/attributes/Identifiers/1427mprwQ,0001AB001132224,TakedaUSCAM
entities/19DFErqN,TakedaUSCAM,90241200,entities/19DFErqN/attributes/Identifiers/2FoJI4ztz,0001AB000015245,TakedaUSCAM
entities/PxQ6sNy,TakedaUSCAM,97383200,entities/PxQ6sNy/attributes/Identifiers/1BigYu6DO,0001AB000208861,TakedaUSCAM
entities/1BnMiZuh,TakedaUSCAM,80218215,entities/1BnMiZuh/attributes/Identifiers/2qrj6DoOt,0001AB000014361,TakedaUSCAM
entities/19sdDROo,TakedaUSCAM,90033203,entities/19sdDROo/attributes/Identifiers/3PF7qQkSw,0001AB000015184,TakedaUSCAM
entities/EtPbWwj,TakedaUSCAM,02904551,entities/EtPbWwj/attributes/Identifiers/iWks4FfN,0001AB001201361,TakedaUSCAM
entities/NNHONQS,TakedaUSCAM,10314610,entities/NNHONQS/attributes/Identifiers/2qrvEciSV,0001AB000033360,TakedaUSCAM
entities/1LLrQhkQ,TakedaUSCAM,32819656,entities/1LLrQhkQ/attributes/Identifiers/3PGNuii4Y,0001AB001202556,TakedaUSCAM
entities/Et7Nplx,TakedaUSCAM,83642202,entities/Et7Nplx/attributes/Identifiers/2pvsjygFy,0001AB000014612,TakedaUSCAM
entities/Pwxwjp8,TakedaUSCAM,57025150,entities/Pwxwjp8/attributes/Identifiers/1BhJD2G0M,0001AB001131941,TakedaUSCAM
entities/1Pbzu3kF,TakedaUSCAM,97304161,entities/1Pbzu3kF/attributes/Identifiers/34rIDLmEZ,0001AB001130219,TakedaUSCAM
entities/19skKa6o,TakedaUSCAM,22304201,entities/19skKa6o/attributes/Identifiers/2pw21VHt8,0001AB000004060,TakedaUSCAM
entities/19Duws1z,TakedaUSCAM,58201172,entities/19Duws1z/attributes/Identifiers/2FqNccSSR,0001AB000276459,TakedaUSCAM
entities/1Bzvj6Mz,TakedaUSCAM,48033552,entities/1Bzvj6Mz/attributes/Identifiers/2z2HaGGVF,0001AB001127637,TakedaUSCAM
entities/PxQ5uiM,TakedaUSCAM,78705214,entities/PxQ5uiM/attributes/Identifiers/1BigWXjvy,0001AB000214777,TakedaUSCAM
entities/EtLaStl,TakedaUSCAM,53226636,entities/EtLaStl/attributes/Identifiers/iWYPTUSP,0001AB001131046,TakedaUSCAM
entities/19tJ3HTq,TakedaUSCAM,10523551,entities/19tJ3HTq/attributes/Identifiers/2pvSKcXhu,0001AB001193048,TakedaUSCAM
entities/1Bzb5oaf,TakedaUSCAM,43223203,entities/1Bzb5oaf/attributes/Identifiers/2pv0ZJskY,0001AB000229897,TakedaUSCAM
entities/Y1UUx7K,TakedaUSCAM,49684155,entities/Y1UUx7K/attributes/Identifiers/141yS7cPK,0001AB001179727,TakedaUSCAM
entities/1PcDAOVD,TakedaUSCAM,48413201,entities/1PcDAOVD/attributes/Identifiers/34ryfwJJ9,0001AB001099384,TakedaUSCAM
entities/Y1ucOOY,TakedaUSCAM,98311550,entities/Y1ucOOY/attributes/Identifiers/143IoDxek,0001AB000016632,TakedaUSCAM
entities/PxKEf6k,TakedaUSCAM,23320034,entities/PxKEf6k/attributes/Identifiers/1BiOmKRVe,0001AB000104396,TakedaUSCAM
entities/1Pboi0Ip,TakedaUSCAM,17837200,entities/1Pboi0Ip/attributes/Identifiers/1Bk0C1IOc,0001AB000003422,TakedaUSCAM
entities/NNFUp1A,TakedaUSCAM,31904206,entities/NNFUp1A/attributes/Identifiers/1OaIp5QiS,0001AB000005541,TakedaUSCAM
entities/1PcIrobv,TakedaUSCAM,98032435,entities/1PcIrobv/attributes/Identifiers/34sFpFCj1,0001AB000891246,TakedaUSCAM
entities/19tRk6oY,TakedaUSCAM,95667204,entities/19tRk6oY/attributes/Identifiers/2pvsgG2UA,0001AB001063182,TakedaUSCAM
entities/bzlelOh,TakedaUSCAM,20707622,entities/bzlelOh/attributes/Identifiers/1w9C7Jf7P,0001AB001168904,TakedaUSCAM
entities/dTJ1Mxz,TakedaUSCAM,93454550,entities/dTJ1Mxz/attributes/Identifiers/1u8Vl6AsB,0001AB000364724,TakedaUSCAM
entities/NMf8veG,TakedaUSCAM,89074166,entities/NMf8veG/attributes/Identifiers/1OYZ98ruW,0001AB000347543,TakedaUSCAM
entities/19scsP9q,TakedaUSCAM,84341203,entities/19scsP9q/attributes/Identifiers/iVuXynXF,0001AB000882369,TakedaUSCAM
entities/1PbcWHdv,TakedaUSCAM,54481205,entities/1PbcWHdv/attributes/Identifiers/34s0KoOBr,0001AB001098445,TakedaUSCAM
entities/EszlCxl,TakedaUSCAM,03103204,entities/EszlCxl/attributes/Identifiers/2FqFm2cfD,0001AB000001748,TakedaUSCAM
entities/IIih1Ci,TakedaUSCAM,12401207,entities/IIih1Ci/attributes/Identifiers/zJMBRgGH,0001AB001095715,TakedaUSCAM
entities/SaEvSvV,TakedaUSCAM,33406191,entities/SaEvSvV/attributes/Identifiers/1a6INTVVl,0001AB001131599,TakedaUSCAM
entities/1Pc5A7UF,TakedaUSCAM,46250209,entities/1Pc5A7UF/attributes/Identifiers/2z2bLYxWb,0001AB001186949,TakedaUSCAM
entities/Y1Uu75m,TakedaUSCAM,83530200,entities/Y1Uu75m/attributes/Identifiers/141zkXBcg,0001AB000017395,TakedaUSCAM
entities/c0JQCjH,TakedaUSCAM,33484187,entities/c0JQCjH/attributes/Identifiers/1wAs0RYZT,0001AB001176045,TakedaUSCAM
entities/c0JQCjH,TakedaUSCAM,33484187,entities/c0JQCjH/attributes/Identifiers/1wAs0RYZT,0001AB001176045,TakedaUSCAM
entities/bziBnPj,TakedaUSCAM,96706206,entities/bziBnPj/attributes/Identifiers/1w91OG7iZ,0001AB001116183,TakedaUSCAM
entities/Pwwssbu,TakedaUSCAM,56425161,entities/Pwwssbu/attributes/Identifiers/1BhFqcQH0,0001AB001131932,TakedaUSCAM
entities/IIQkIng,TakedaUSCAM,37040200,entities/IIQkIng/attributes/Identifiers/1OalaB93E,0001AB000008148,TakedaUSCAM
entities/1PbcWHdv,TakedaUSCAM,54481200,entities/1PbcWHdv/attributes/Identifiers/34s0KlE7z,0001AB001098445,TakedaUSCAM
entities/Y25fmnS,TakedaUSCAM,62930202,entities/Y25fmnS/attributes/Identifiers/143poziqY,0001AB001050536,TakedaUSCAM
entities/1BnOJITH,TakedaUSCAM,58401200,entities/1BnOJITH/attributes/Identifiers/3PH3xa0Ak,0001AB000011219,TakedaUSCAM
entities/P2SP5er,TakedaUSCAM,64804211,entities/P2SP5er/attributes/Identifiers/1a5BmVC3Z,0001AB001099522,TakedaUSCAM
entities/1LLMjgmg,TakedaUSCAM,99026151,entities/1LLMjgmg/attributes/Identifiers/3PEplrDII,0001AB001130729,TakedaUSCAM
entities/dTlLc4l,TakedaUSCAM,71270550,entities/dTlLc4l/attributes/Identifiers/1u9ujHV0Z,0001AB000305693,TakedaUSCAM
entities/19D4Gd6p,TakedaUSCAM,45154150,entities/19D4Gd6p/attributes/Identifiers/2FnltFwDz,0001AB000241819,TakedaUSCAM
entities/Y1ue6x0,TakedaUSCAM,32507201,entities/Y1ue6x0/attributes/Identifiers/143IqgiKA,0001AB001194404,TakedaUSCAM
entities/P32BzYP,TakedaUSCAM,90033553,entities/P32BzYP/attributes/Identifiers/zJQ3BIqv,0001AB000015190,TakedaUSCAM
entities/IJ5bRKq,TakedaUSCAM,23459200,entities/IJ5bRKq/attributes/Identifiers/uRptPUPo,0001AB000106470,TakedaUSCAM
entities/19CwahiF,TakedaUSCAM,60611220,entities/19CwahiF/attributes/Identifiers/uSUcauci,0001AB000011546,TakedaUSCAM
entities/P2WY3rV,TakedaUSCAM,55109200,entities/P2WY3rV/attributes/Identifiers/2pvOR6NSI,0001AB000010762,TakedaUSCAM
entities/1C05m0PJ,TakedaUSCAM,63136202,entities/1C05m0PJ/attributes/Identifiers/2z2lhqsML,0001AB000290281,TakedaUSCAM
entities/c0BdkQB,TakedaUSCAM,44256204,entities/c0BdkQB/attributes/Identifiers/1wAT5cmwx,0001AB000009152,TakedaUSCAM
entities/bzlh6JT,TakedaUSCAM,39401608,entities/bzlh6JT/attributes/Identifiers/1w9CADm9X,0001AB001133657,TakedaUSCAM
entities/1PbezrSR,TakedaUSCAM,95482203,entities/1PbezrSR/attributes/Identifiers/iXVnU5LN,0001AB000366760,TakedaUSCAM
entities/1PboghJv,TakedaUSCAM,10461200,entities/1PboghJv/attributes/Identifiers/1Bj0iOLBu,0001AB000002518,TakedaUSCAM
entities/NNFcrhM,TakedaUSCAM,28215201,entities/NNFcrhM/attributes/Identifiers/1OaJUCF2S,0001AB001218292,TakedaUSCAM
entities/1C06f4S1,TakedaUSCAM,48505157,entities/1C06f4S1/attributes/Identifiers/2z2oU8MNd,0001AB001131517,TakedaUSCAM
entities/NNQChLI,TakedaUSCAM,43512203,entities/NNQChLI/attributes/Identifiers/1OapmJtP2,0001AB000006944,TakedaUSCAM
entities/NNCV0Dc,TakedaUSCAM,94070178,entities/NNCV0Dc/attributes/Identifiers/1Oa9oxRQK,0001AB000878825,TakedaUSCAM
entities/1PcV9W5H,TakedaUSCAM,54521202,entities/1PcV9W5H/attributes/Identifiers/34srSzQQ3,0001AB001097966,TakedaUSCAM
entities/c0NsHpf,TakedaUSCAM,91436550,entities/c0NsHpf/attributes/Identifiers/1wB5Wykw3,0001AB000195094,TakedaUSCAM
entities/IIQTwOG,TakedaUSCAM,33136220,entities/IIQTwOG/attributes/Identifiers/uPoBbxQ0,0001AB000105943,TakedaUSCAM
entities/IIQTwOG,TakedaUSCAM,33136220,entities/IIQTwOG/attributes/Identifiers/uPoBbxQ0,0001AB000105943,TakedaUSCAM
entities/19tRinpe,TakedaUSCAM,84041200,entities/19tRinpe/attributes/Identifiers/2pvse2gYY,0001AB000014666,TakedaUSCAM
entities/NMicimK,TakedaUSCAM,99701200,entities/NMicimK/attributes/Identifiers/2puofFJBe,0001AB000016861,TakedaUSCAM
entities/dT1w03D,TakedaUSCAM,67749200,entities/dT1w03D/attributes/Identifiers/34rVjS64F,0001AB001186948,TakedaUSCAM
entities/dSp3S1X,TakedaUSCAM,85024551,entities/dSp3S1X/attributes/Identifiers/1u70nCAEh,0001AB000340684,TakedaUSCAM
entities/1C0ARpxJ,TakedaUSCAM,40202661,entities/1C0ARpxJ/attributes/Identifiers/2z2zaeLiL,0001AB001229591,TakedaUSCAM
entities/SZn26Ld,TakedaUSCAM,47501203,entities/SZn26Ld/attributes/Identifiers/34sWFR7BH,0001AB000009739,TakedaUSCAM
entities/NMfIHJM,TakedaUSCAM,43017430,entities/NMfIHJM/attributes/Identifiers/1u9oN7g5H,0001AB000012709,TakedaUSCAM
entities/19t33LoE,TakedaUSCAM,78503204,entities/19t33LoE/attributes/Identifiers/2pueIXCRa,0001AB000014040,TakedaUSCAM
entities/1C05mtof,TakedaUSCAM,11797550,entities/1C05mtof/attributes/Identifiers/2z2lljlCb,0001AB000052581,TakedaUSCAM
entities/P2aRQXZ,TakedaUSCAM,92395201,entities/P2aRQXZ/attributes/Identifiers/1Biga9IhC,0001AB000015623,TakedaUSCAM
entities/1BmsB7Op,TakedaUSCAM,85122203,entities/1BmsB7Op/attributes/Identifiers/zKI5VcFV,0001AB000894536,TakedaUSCAM
entities/PxKDHra,TakedaUSCAM,95035190,entities/PxKDHra/attributes/Identifiers/1BiOkS7p0,0001AB000369753,TakedaUSCAM
entities/P3EUJO5,TakedaUSCAM,87301159,entities/P3EUJO5/attributes/Identifiers/zK21I2LJ,0001AB000014984,TakedaUSCAM
entities/19CwWNBz,TakedaUSCAM,54401603,entities/19CwWNBz/attributes/Identifiers/2FnPXNZlz,0001AB001131207,TakedaUSCAM
entities/19syuvhe,TakedaUSCAM,28374200,entities/19syuvhe/attributes/Identifiers/144AuYaDS,0001AB000004775,TakedaUSCAM
entities/dSw3eFT,TakedaUSCAM,94063200,entities/dSw3eFT/attributes/Identifiers/1OZin50qq,0001AB000898734,TakedaUSCAM
entities/NMjMZgS,TakedaUSCAM,50309204,entities/NMjMZgS/attributes/Identifiers/34siKzktD,0001AB000267402,TakedaUSCAM
entities/Y25h1W6,TakedaUSCAM,89128200,entities/Y25h1W6/attributes/Identifiers/143pre5pa,0001AB000014671,TakedaUSCAM
entities/SaPKIc9,TakedaUSCAM,17756008,entities/SaPKIc9/attributes/Identifiers/1a6oxToo9,0001AB000003408,TakedaUSCAM
entities/PxPQFny,TakedaUSCAM,10996200,entities/PxPQFny/attributes/Identifiers/1BieXcKPu,0001AB000032075,TakedaUSCAM
entities/1BmxXZWp,TakedaUSCAM,73701200,entities/1BmxXZWp/attributes/Identifiers/2qqT12r0p,0001AB001167733,TakedaUSCAM
entities/19so8ve2,TakedaUSCAM,55369416,entities/19so8ve2/attributes/Identifiers/2ptuDxzHi,0001AB000010802,TakedaUSCAM
entities/19t2Bf0g,TakedaUSCAM,58257201,entities/19t2Bf0g/attributes/Identifiers/2pubhFBsU,0001AB001088498,TakedaUSCAM
entities/1BzyiquH,TakedaUSCAM,11980406,entities/1BzyiquH/attributes/Identifiers/2z2Q149lx,0001AB001184777,TakedaUSCAM
entities/1C06ZQwr,TakedaUSCAM,95814417,entities/1C06ZQwr/attributes/Identifiers/2z2oD0AiH,0001AB000208623,TakedaUSCAM
entities/c0BcNB1,TakedaUSCAM,71232201,entities/c0BcNB1/attributes/Identifiers/1wAT1uLxv,0001AB000921748,TakedaUSCAM
entities/IIRkF4C,TakedaUSCAM,48917151,entities/IIRkF4C/attributes/Identifiers/uPrsCLJo,0001AB000265171,TakedaUSCAM
entities/IIyXSgi,TakedaUSCAM,97301188,entities/IIyXSgi/attributes/Identifiers/1Bj1sJJkU,0001AB000216498,TakedaUSCAM
entities/PxMBaMg,TakedaUSCAM,83001203,entities/PxMBaMg/attributes/Identifiers/1BiUxdS1G,0001AB001177314,TakedaUSCAM
entities/NN7SxyG,TakedaUSCAM,76104227,entities/NN7SxyG/attributes/Identifiers/1438SCc1C,0001AB001099298,TakedaUSCAM
entities/1BzM5LLl,TakedaUSCAM,38104187,entities/1BzM5LLl/attributes/Identifiers/2z0UGxqiH,0001AB000158350,TakedaUSCAM
entities/P2WY3rV,TakedaUSCAM,55109204,entities/P2WY3rV/attributes/Identifiers/2pvOR9GT8,0001AB000879465,TakedaUSCAM
entities/Et3nZzd,TakedaUSCAM,21742175,entities/Et3nZzd/attributes/Identifiers/iVfZc2L3,0001AB000098852,TakedaUSCAM
entities/P34cc5p,TakedaUSCAM,01103165,entities/P34cc5p/attributes/Identifiers/zJY1lH8b,0001AB001131376,TakedaUSCAM
entities/19tJ2BHi,TakedaUSCAM,80905551,entities/19tJ2BHi/attributes/Identifiers/2pvSIwfTy,0001AB000332583,TakedaUSCAM
entities/SZsDLjZ,TakedaUSCAM,73120207,entities/SZsDLjZ/attributes/Identifiers/1a5AsnYIv,0001AB000013094,TakedaUSCAM
entities/SZsDLjZ,TakedaUSCAM,73120207,entities/SZsDLjZ/attributes/Identifiers/1a5AsnYIv,0001AB000013094,TakedaUSCAM
entities/19D18HnH,TakedaUSCAM,29640203,entities/19D18HnH/attributes/Identifiers/34qLB479r,0001AB001128461,TakedaUSCAM
entities/1BmqVj0h,TakedaUSCAM,06030202,entities/1BmqVj0h/attributes/Identifiers/2ptRqWcFS,0001AB000001947,TakedaUSCAM
entities/P2uFMR7,TakedaUSCAM,74501200,entities/P2uFMR7/attributes/Identifiers/uURznJ0X,0001AB000013202,TakedaUSCAM
entities/1BmnMLlH,TakedaUSCAM,11203209,entities/1BmnMLlH/attributes/Identifiers/1u76WRq91,0001AB000071970,TakedaUSCAM
entities/19svy4BC,TakedaUSCAM,31021178,entities/19svy4BC/attributes/Identifiers/2puITcdzq,0001AB000476781,TakedaUSCAM
entities/1PcV7ak3,TakedaUSCAM,49017206,entities/1PcV7ak3/attributes/Identifiers/34srPqX0R,0001AB000010114,TakedaUSCAM
entities/bzyhUEZ,TakedaUSCAM,40031202,entities/bzyhUEZ/attributes/Identifiers/1a78mCBE5,0001AB000008644,TakedaUSCAM
entities/19DFFlFj,TakedaUSCAM,58237204,entities/19DFFlFj/attributes/Identifiers/2FoJKEmCB,0001AB001163112,TakedaUSCAM
entities/19DCxnkp,TakedaUSCAM,11219430,entities/19DCxnkp/attributes/Identifiers/2FoCEO1AJ,0001AB000011634,TakedaUSCAM
entities/P2uFynR,TakedaUSCAM,31520629,entities/P2uFynR/attributes/Identifiers/zJ1PANHN,0001AB000484481,TakedaUSCAM
entities/1LLA1vvW,TakedaUSCAM,23464187,entities/1LLA1vvW/attributes/Identifiers/3PEDLTOl0,0001AB001193028,TakedaUSCAM
entities/NMtFvGu,TakedaUSCAM,80220211,entities/NMtFvGu/attributes/Identifiers/1a7GWaPnJ,0001AB000333784,TakedaUSCAM
entities/P2SP5er,TakedaUSCAM,64804208,entities/P2SP5er/attributes/Identifiers/1a5BmT3vZ,0001AB000968274,TakedaUSCAM
entities/1PcV7ak3,TakedaUSCAM,49017204,entities/1PcV7ak3/attributes/Identifiers/34srPvgfn,0001AB000010114,TakedaUSCAM
entities/SZoTx4v,TakedaUSCAM,30141202,entities/SZoTx4v/attributes/Identifiers/2z36wYXmz,0001AB000480454,TakedaUSCAM
entities/bzlhzip,TakedaUSCAM,72205222,entities/bzlhzip/attributes/Identifiers/3PFTTxuCg,0001AB000185581,TakedaUSCAM
entities/1LLaiQwM,TakedaUSCAM,14424182,entities/1LLaiQwM/attributes/Identifiers/3PFWcmmVe,0001AB001131171,TakedaUSCAM
entities/1Pbmik87,TakedaUSCAM,97230250,entities/1Pbmik87/attributes/Identifiers/34qdxtDXb,0001AB000223031,TakedaUSCAM
entities/1BmtzF5j,TakedaUSCAM,39180185,entities/1BmtzF5j/attributes/Identifiers/2qqIB1rsN,0001AB001183009,TakedaUSCAM
entities/1BzeK4SP,TakedaUSCAM,28675201,entities/1BzeK4SP/attributes/Identifiers/iX3oKiuX,0001AB000151986,TakedaUSCAM
entities/SZnU54f,TakedaUSCAM,46601205,entities/SZnU54f/attributes/Identifiers/3PF6le41C,0001AB000009623,TakedaUSCAM
entities/19DYzhwJ,TakedaUSCAM,59711200,entities/19DYzhwJ/attributes/Identifiers/2FpJ4v2Rv,0001AB000016328,TakedaUSCAM
entities/19D4FbAx,TakedaUSCAM,26208151,entities/19D4FbAx/attributes/Identifiers/2Fnls0fTv,0001AB001133779,TakedaUSCAM
entities/IInmUYy,TakedaUSCAM,92102001,entities/IInmUYy/attributes/Identifiers/uQxENt2W,0001AB000015522,TakedaUSCAM
entities/19DFEWX5,TakedaUSCAM,72901200,entities/19DFEWX5/attributes/Identifiers/2FoJGfcbz,0001AB000013046,TakedaUSCAM
entities/1Pbmj9hf,TakedaUSCAM,63385550,entities/1Pbmj9hf/attributes/Identifiers/34qdyZZ4Z,0001AB000293681,TakedaUSCAM
entities/19t2Bf0g,TakedaUSCAM,58257200,entities/19t2Bf0g/attributes/Identifiers/2pubhBGvm,0001AB000006468,TakedaUSCAM
entities/dSrtZqh,TakedaUSCAM,33136211,entities/dSrtZqh/attributes/Identifiers/cNvX02Su,0001AB001099424,TakedaUSCAM
entities/P2q9pLN,TakedaUSCAM,15074159,entities/P2q9pLN/attributes/Identifiers/1Ob5pMsOi,0001AB001131860,TakedaUSCAM
entities/19scrVkU,TakedaUSCAM,02120200,entities/19scrVkU/attributes/Identifiers/1wAmzklYl,0001AB000001580,TakedaUSCAM
entities/NMjNsfM,TakedaUSCAM,93446174,entities/NMjNsfM/attributes/Identifiers/1OYlhRwdY,0001AB001132444,TakedaUSCAM
entities/P3MkOiP,TakedaUSCAM,30341550,entities/P3MkOiP/attributes/Identifiers/zKR7jKMb,0001AB000110565,TakedaUSCAM
entities/1BzKMrA1,TakedaUSCAM,38105168,entities/1BzKMrA1/attributes/Identifiers/2z0P3XvbF,0001AB000209569,TakedaUSCAM
entities/1BzKMrA1,TakedaUSCAM,38105168,entities/1BzKMrA1/attributes/Identifiers/2z0P3XvbF,0001AB000209569,TakedaUSCAM
entities/PxPQBXi,TakedaUSCAM,71459200,entities/PxPQBXi/attributes/Identifiers/1BieXTSac,0001AB000012891,TakedaUSCAM
entities/1BnLge2h,TakedaUSCAM,98032554,entities/1BnLge2h/attributes/Identifiers/2qrfs04mt,0001AB001181173,TakedaUSCAM
entities/PxQ6o7i,TakedaUSCAM,97527205,entities/PxQ6o7i/attributes/Identifiers/1BigYc5Vm,0001AB000016487,TakedaUSCAM
entities/PxRGmfu,TakedaUSCAM,07702176,entities/PxRGmfu/attributes/Identifiers/1Bikd9vbq,0001AB001131256,TakedaUSCAM
entities/1LLCGO3G,TakedaUSCAM,23235166,entities/1LLCGO3G/attributes/Identifiers/uReUiLbs,0001AB000107188,TakedaUSCAM
entities/19tRltdG,TakedaUSCAM,53581200,entities/19tRltdG/attributes/Identifiers/2pvsjQNPC,0001AB000010556,TakedaUSCAM
entities/P3E2sl7,TakedaUSCAM,93274602,entities/P3E2sl7/attributes/Identifiers/zK0mMfpZ,0001AB001132256,TakedaUSCAM
entities/SaH2Yzd,TakedaUSCAM,45013201,entities/SaH2Yzd/attributes/Identifiers/1a6OMR27p,0001AB000243971,TakedaUSCAM
entities/1BmxWbrD,TakedaUSCAM,33756209,entities/1BmxWbrD/attributes/Identifiers/2qqSyqbHL,0001AB000921615,TakedaUSCAM
entities/P2ppXzF,TakedaUSCAM,28287150,entities/P2ppXzF/attributes/Identifiers/zInvcVsX,0001AB001230678,TakedaUSCAM
entities/Y1hZBis,TakedaUSCAM,45069417,entities/Y1hZBis/attributes/Identifiers/142cvTM14,0001AB000009279,TakedaUSCAM
entities/SG9O60R,TakedaUSCAM,31405443,entities/SG9O60R/attributes/Identifiers/2LfIXeXUQ,0001AB000150123,TakedaUSCAM
entities/PxjKzf4,TakedaUSCAM,77494200,entities/PxjKzf4/attributes/Identifiers/2pvshwbKg,0001AB000013820,TakedaUSCAM
entities/NMfZ3IK,TakedaUSCAM,26505200,entities/NMfZ3IK/attributes/Identifiers/1OYaJzBAK,0001AB000004460,TakedaUSCAM
entities/bzeA2kB,TakedaUSCAM,63121413,entities/bzeA2kB/attributes/Identifiers/1w8pFzkAx,0001AB000288300,TakedaUSCAM
entities/Y1iYAJm,TakedaUSCAM,76903551,entities/Y1iYAJm/attributes/Identifiers/142g1jq9S,0001AB000317537,TakedaUSCAM
entities/Px2k3xG,TakedaUSCAM,98329550,entities/Px2k3xG/attributes/Identifiers/2z36EAWK9,0001AB000216745,TakedaUSCAM
entities/Px2k3xG,TakedaUSCAM,98329550,entities/Px2k3xG/attributes/Identifiers/2z36EAWK9,0001AB000216745,TakedaUSCAM
entities/1PbmhA6B,TakedaUSCAM,85054401,entities/1PbmhA6B/attributes/Identifiers/34qdvlmAB,0001AB001139839,TakedaUSCAM
entities/dT47hgd,TakedaUSCAM,83522200,entities/dT47hgd/attributes/Identifiers/1a66v32JR,0001AB000014601,TakedaUSCAM
entities/NNQjLts,TakedaUSCAM,44836201,entities/NNQjLts/attributes/Identifiers/1Oar2S3DY,0001AB000244592,TakedaUSCAM
entities/NMtF1rY,TakedaUSCAM,78722156,entities/NMtF1rY/attributes/Identifiers/2qrvi2k7j,0001AB001131195,TakedaUSCAM
entities/NMfYZSW,TakedaUSCAM,31750200,entities/NMfYZSW/attributes/Identifiers/1OYaIzrG8,0001AB000005494,TakedaUSCAM
entities/PxPQb7G,TakedaUSCAM,66606200,entities/PxPQb7G/attributes/Identifiers/1BieYhlf4,0001AB000012270,TakedaUSCAM
entities/c0NrOQJ,TakedaUSCAM,65802550,entities/c0NrOQJ/attributes/Identifiers/1wB5Vg7LL,0001AB000296228,TakedaUSCAM
entities/P2kaRur,TakedaUSCAM,74960157,entities/P2kaRur/attributes/Identifiers/1OasSjA96,0001AB001131130,TakedaUSCAM
entities/EtYKyFF,TakedaUSCAM,59425200,entities/EtYKyFF/attributes/Identifiers/iYWXh2Z7,0001AB001171201,TakedaUSCAM
entities/PxQ55ZG,TakedaUSCAM,43138200,entities/PxQ55ZG/attributes/Identifiers/1BigUgSBC,0001AB000008942,TakedaUSCAM
entities/Px3WSYw,TakedaUSCAM,77551167,entities/Px3WSYw/attributes/Identifiers/1BhZxz15K,0001AB001133146,TakedaUSCAM
entities/dTTsfDT,TakedaUSCAM,80538204,entities/dTTsfDT/attributes/Identifiers/1u93OHYeN,0001AB000014419,TakedaUSCAM
entities/IIrqvSa,TakedaUSCAM,33853185,entities/IIrqvSa/attributes/Identifiers/uR9qxDlY,0001AB001218822,TakedaUSCAM
entities/1Pbr33bL,TakedaUSCAM,29550183,entities/1Pbr33bL/attributes/Identifiers/34qrEX9fb,0001AB001132848,TakedaUSCAM
entities/dSs0S4V,TakedaUSCAM,32258203,entities/dSs0S4V/attributes/Identifiers/3PEjt5lk2,0001AB001171046,TakedaUSCAM
entities/1BzaivGj,TakedaUSCAM,95060185,entities/1BzaivGj/attributes/Identifiers/2z1DF3Kk5,0001AB001130522,TakedaUSCAM
entities/Y25fvJy,TakedaUSCAM,66048201,entities/Y25fvJy/attributes/Identifiers/143ppI0bC,0001AB000012194,TakedaUSCAM
entities/Etlq17R,TakedaUSCAM,68506186,entities/Etlq17R/attributes/Identifiers/iXr4AsQD,0001AB000300659,TakedaUSCAM
